userId,username,email,avatar,password,age,registeredAt,account,accountName,transactions/0/amount,transactions/0/transctionType,transactions/1/amount,transactions/1/transctionType,transactions/2/amount,transactions/2/transctionType,transactions/3/amount,transactions/3/transctionType,transactions/4/amount,transactions/4/transctionType,transactions/5/amount,transactions/5/transctionType,transactions/6/amount,transactions/6/transctionType,transactions/7/amount,transactions/7/transctionType,transactions/8/amount,transactions/8/transctionType,transactions/9/amount,transactions/9/transctionType,transactions/10/amount,transactions/10/transctionType,transactions/11/amount,transactions/11/transctionType,transactions/12/amount,transactions/12/transctionType
555220bf-54e4-4ee0-a33d-4b5f9630d25f,Julieta_Quinta32,Margarita90@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/87.jpg,aD4Acfgxi0Ncioe,21,2022-01-15T01:12:11.529Z,71447259,Personal Loan Account,550.68,payment,640.48,payment,69.64,invoice,672.47,withdrawal,276.32,deposit,514.21,deposit,6.52,invoice,227.10,deposit,662.75,deposit,211.94,invoice,20.46,invoice,779.57,invoice,706.94,deposit
a3ab6a92-7419-481d-aa26-d9e42d5cfbb2,Eduardo94,scar.Kortajarena21@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/811.jpg,Udi74ZcL16qNVky,36,2021-12-27T12:53:31.814Z,31210134,Personal Loan Account,462.98,invoice,312.53,payment,210.78,deposit,947.48,deposit,381.55,invoice,969.41,withdrawal,464.90,payment,492.47,invoice,517.58,withdrawal,289.39,deposit,893.29,withdrawal,87.53,deposit,607.87,withdrawal
a5d4491e-c9b2-41e2-9275-ffd0708aa8e1,JoséMiguel.Barrera,Lilia.Matos@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/332.jpg,a4ugbtZ_o5BUbNV,24,2022-08-14T00:39:39.889Z,07549032,Credit Card Account,571.33,payment,338.30,deposit,21.21,invoice,673.44,deposit,677.10,withdrawal,997.68,invoice,922.97,deposit,677.46,withdrawal,974.73,withdrawal,429.78,withdrawal,395.59,withdrawal,367.41,deposit,856.55,withdrawal
4985e622-b683-4211-af58-fe39107b5d0f,FranciscoJavier.Palomino,RosaMara.Rael53@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/680.jpg,EPSkey0clDwwJ2i,18,2022-03-04T15:47:36.226Z,57322432,Checking Account,371.09,payment,949.21,deposit,555.37,payment,729.70,payment,857.70,payment,942.10,withdrawal,215.35,withdrawal,927.44,withdrawal,755.39,deposit,659.89,invoice,165.42,deposit,869.18,withdrawal,298.51,invoice
efd1292b-8bd7-4cf7-9838-3adf33afa100,AnaSofía.Quiñones,Magdalena_Rosas16@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1218.jpg,Q6P395lVGzVhDQz,40,2021-12-18T22:13:44.911Z,01885897,Investment Account,425.03,withdrawal,847.37,deposit,11.89,withdrawal,38.66,invoice,421.47,deposit,894.37,invoice,455.57,deposit,520.17,invoice,808.54,withdrawal,487.46,deposit,618.88,deposit,882.37,deposit,812.30,withdrawal
2efbd6d9-fdb1-4c38-a8d9-1d9f95db9e7a,Graciela_Villegas93,Lorena37@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/742.jpg,59aMIt6TYeIXHWZ,38,2021-12-31T23:19:07.198Z,33411409,Auto Loan Account,104.80,payment,586.06,payment,716.82,payment,232.86,deposit,415.16,withdrawal,644.08,payment,875.34,invoice,63.73,withdrawal,563.16,deposit,73.44,payment,457.59,invoice,747.84,withdrawal,921.38,deposit
785b5e88-39ee-4ca7-8d7a-8800f2986d0c,Verónica.Robledo,Teresa_Preciado@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/666.jpg,T1tuCD0_yrxYq7B,25,2022-03-06T07:17:32.049Z,40437893,Checking Account,703.29,payment,165.19,deposit,979.32,payment,546.63,deposit,69.90,invoice,783.88,withdrawal,221.58,withdrawal,75.35,deposit,69.16,withdrawal,466.38,withdrawal,514.12,payment,59.26,deposit,934.20,payment
dbc8eff1-1fdd-4290-b0cb-2eaebbfaa066,Brayan_Beltrán43,Armando32@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/937.jpg,IRsirAMAfr_sBmk,38,2022-08-26T15:42:53.703Z,42058403,Auto Loan Account,329.06,payment,249.49,withdrawal,618.49,withdrawal,714.64,invoice,43.86,deposit,853.40,deposit,46.67,deposit,921.56,withdrawal,756.61,deposit,777.78,payment,570.35,deposit,675.00,withdrawal,294.80,invoice
39c9020d-71a1-4642-ba31-07874c39a984,Clemente_Paz,Miranda.Prieto@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/535.jpg,FdCXvS6U0lbFvzj,35,2022-04-12T18:23:12.008Z,71274931,Home Loan Account,52.18,invoice,559.13,payment,871.71,withdrawal,516.39,payment,932.07,deposit,489.00,deposit,598.88,invoice,953.87,invoice,812.21,withdrawal,364.20,withdrawal,523.62,withdrawal,433.58,deposit,770.31,payment
ee48eedf-331f-481a-ac6c-9d16da1323f6,Julieta.Nieves,Mateo_Faras78@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/216.jpg,TBYCpRXotRdzuGT,41,2022-08-03T15:15:58.779Z,79175663,Money Market Account,953.90,deposit,727.68,payment,438.56,invoice,132.84,deposit,992.55,invoice,768.85,withdrawal,116.80,invoice,119.57,payment,117.86,withdrawal,493.53,withdrawal,905.02,deposit,412.49,deposit,301.85,invoice
0ca21c07-c5e5-422f-ab40-f4ece0d57a6e,Lorenzo.Gracia,David76@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/600.jpg,0BXltzhMqBDC2PT,35,2022-08-20T18:28:15.521Z,12050903,Checking Account,966.26,deposit,987.66,deposit,673.23,withdrawal,196.51,withdrawal,471.06,invoice,722.43,withdrawal,471.04,invoice,14.44,invoice,963.99,deposit,951.65,invoice,660.65,payment,710.27,deposit,352.88,invoice
06f37efb-af13-4bfe-bc60-30231458fa56,Diego30,JosEduardo35@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/42.jpg,j2fHiVTbUhyOwY1,40,2022-04-11T18:52:37.237Z,02274361,Investment Account,401.83,invoice,662.61,withdrawal,419.00,payment,675.20,withdrawal,529.99,withdrawal,720.38,payment,878.02,invoice,260.20,withdrawal,676.72,withdrawal,807.70,invoice,352.57,payment,86.99,invoice,264.05,withdrawal
29a34415-1375-45b8-8a61-955d75a6c536,Damián.Galván15,Ramn_Arteaga51@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/925.jpg,CQ6_VYSLNdF7JVv,32,2022-05-15T04:54:47.466Z,51671388,Savings Account,145.85,invoice,377.22,invoice,439.23,payment,302.50,deposit,526.98,invoice,872.53,invoice,167.58,withdrawal,782.86,deposit,727.58,payment,652.97,withdrawal,781.26,withdrawal,849.20,payment,123.93,invoice
abc7d190-420b-4482-96ad-995c75a34b71,Enrique.Venegas9,Sancho.Bueno78@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/311.jpg,ManA5gD87whEdmB,42,2022-03-21T00:00:47.381Z,93643354,Checking Account,984.23,invoice,158.78,deposit,884.04,invoice,663.56,withdrawal,998.74,withdrawal,46.54,withdrawal,538.17,payment,820.79,deposit,603.38,invoice,560.20,invoice,336.25,withdrawal,141.25,withdrawal,447.20,payment
3161839a-07a5-44b7-96a1-489c1b1eb6ce,Juana.Moreno,Emily_Pineda@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/374.jpg,0qYVZTrZmEb967m,36,2022-05-10T10:24:21.277Z,40710786,Checking Account,982.51,withdrawal,237.19,payment,140.04,payment,399.07,withdrawal,950.78,invoice,554.49,withdrawal,792.46,invoice,327.08,payment,225.06,invoice,771.77,withdrawal,654.32,deposit,32.18,withdrawal,493.34,payment
502a36da-0772-412b-be6c-72167a359695,Lorenzo.Fierro,Araceli.Zepeda@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1006.jpg,KzX8twEROTy1Rs1,32,2021-10-25T21:56:05.075Z,03968780,Money Market Account,590.86,deposit,691.39,invoice,533.46,payment,293.84,payment,530.43,invoice,603.35,payment,697.95,deposit,204.39,invoice,161.13,deposit,769.50,deposit,963.07,withdrawal,711.54,payment,687.79,deposit
6f0f4e6c-fc5e-47c7-9344-ba80e3f2e682,MaríadeJesús.Madera,Conchita.Valentn@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/997.jpg,cGPNQHfd92Lilv8,23,2021-12-28T17:22:12.155Z,73501134,Auto Loan Account,943.22,deposit,364.66,deposit,979.63,deposit,543.12,deposit,746.16,withdrawal,812.62,invoice,695.89,payment,801.44,withdrawal,570.45,deposit,377.78,withdrawal,40.15,invoice,155.69,invoice,749.58,withdrawal
196bc042-93d9-46b8-ab30-a4700a668231,Luisa7,Ivan.Arreola48@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/277.jpg,lxuFMLoITPKlMaN,19,2021-12-08T06:07:17.209Z,35150333,Personal Loan Account,281.02,payment,953.07,withdrawal,572.89,withdrawal,716.11,payment,488.66,payment,765.86,withdrawal,381.54,withdrawal,935.11,deposit,658.95,withdrawal,660.71,payment,291.81,withdrawal,270.27,deposit,90.01,payment
556c09c0-54b7-4eef-a3e6-14dcd48aa5bc,Alfonso88,Nicols6@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1177.jpg,hE2iz1xkC1MTnwT,30,2022-06-23T09:46:51.083Z,22351889,Checking Account,348.02,withdrawal,871.42,invoice,20.12,invoice,385.99,payment,599.51,deposit,40.66,deposit,553.88,invoice,234.63,deposit,33.52,invoice,640.61,invoice,971.55,deposit,290.56,payment,863.18,deposit
eac48045-0cce-47d9-a2e4-52b6e0383b59,Monserrat54,Marcela.Bentez@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/983.jpg,L_kmYYDOuh07VHh,36,2021-11-30T20:58:22.284Z,21474097,Investment Account,532.86,withdrawal,44.99,deposit,909.47,deposit,299.05,payment,104.36,withdrawal,554.78,deposit,661.06,payment,256.80,invoice,484.42,withdrawal,999.74,withdrawal,625.97,deposit,979.55,withdrawal,995.73,deposit
813a4709-450a-4991-b11f-f1c9275f3663,Antonio.Nazario,Naomi_Barreto55@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/952.jpg,4aEsHk1SY0YFa8D,31,2021-10-17T16:32:43.573Z,89815969,Auto Loan Account,320.49,deposit,735.59,withdrawal,801.19,deposit,118.87,payment,792.36,withdrawal,80.12,deposit,463.98,withdrawal,336.73,payment,663.24,payment,890.90,payment,720.77,payment,19.82,withdrawal,695.77,withdrawal
c1248c1f-60cc-417e-b3f9-ad36bd3ccdf6,Sebastian3,MaraJos72@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/738.jpg,j80BRCYjgsS1zJw,35,2022-07-20T08:53:52.460Z,35359981,Money Market Account,665.69,deposit,81.26,invoice,790.31,payment,237.23,invoice,504.47,deposit,167.26,payment,357.40,payment,87.68,deposit,24.67,payment,582.28,invoice,432.61,withdrawal,860.18,invoice,556.77,withdrawal
dd496f5a-be6e-49fa-8979-b88d09efa4ff,Sancho_Leyva,JosAntonio_Kanzaki@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/197.jpg,xS8w0b0d9jMziRN,29,2022-03-01T00:16:15.488Z,04110182,Investment Account,416.29,withdrawal,349.58,withdrawal,548.96,payment,66.01,invoice,616.80,withdrawal,330.05,withdrawal,307.39,withdrawal,259.13,withdrawal,674.51,payment,195.29,invoice,707.10,payment,519.49,deposit,70.00,payment
012871e6-f4b2-422e-b653-025dfa136305,Benjamín.Henríquez46,Virginia.Sisneros61@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/562.jpg,SOOvkmHb6OjctpR,25,2021-10-20T12:10:48.546Z,45961940,Investment Account,169.38,withdrawal,792.59,deposit,866.46,payment,187.87,payment,650.13,deposit,511.01,withdrawal,767.37,invoice,513.04,withdrawal,938.89,withdrawal,797.57,deposit,71.57,payment,46.30,invoice,416.58,deposit
62890f23-62dd-419a-8320-306eba236ff5,Alexis45,Rosalia_Tirado35@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1234.jpg,kCAxqTBxFS8uXbh,20,2022-01-15T05:36:07.817Z,85067938,Personal Loan Account,513.29,invoice,802.50,withdrawal,445.73,invoice,82.43,invoice,728.84,invoice,908.75,payment,32.36,invoice,738.37,withdrawal,52.68,deposit,420.85,deposit,807.79,invoice,857.46,deposit,679.77,invoice
d0320aa2-54e9-4cba-a41c-97e8e4689fbe,Brayan_Delgado19,Israel.Villanueva62@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/659.jpg,3pTqZ5Aa_opR5l1,34,2022-09-07T13:56:03.551Z,96183380,Personal Loan Account,763.39,invoice,434.41,deposit,988.21,payment,652.54,withdrawal,921.53,deposit,120.65,deposit,718.77,withdrawal,181.01,payment,904.56,invoice,655.01,payment,68.29,deposit,191.01,deposit,77.66,invoice
2428f3c2-0d09-4568-a66b-0f495b78b0c5,Victoria.Santillán14,JorgeLuis3@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/961.jpg,mUBuELU6KFaH5fg,20,2021-10-17T10:47:09.285Z,54626256,Personal Loan Account,509.48,payment,677.75,deposit,773.95,deposit,524.00,invoice,848.01,invoice,714.28,invoice,244.71,payment,948.49,deposit,63.28,payment,130.54,invoice,112.88,withdrawal,429.86,withdrawal,335.15,payment
a712722f-7692-4a94-8c41-737e49081a4b,Manuel7,Ana_Lucio39@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/935.jpg,gYu2_ZXgvocIUKC,30,2022-03-18T23:30:51.446Z,94615264,Credit Card Account,320.43,invoice,873.71,withdrawal,921.09,withdrawal,965.65,invoice,731.04,deposit,669.22,invoice,948.89,withdrawal,599.97,payment,640.48,withdrawal,304.94,payment,632.45,invoice,397.98,deposit,502.66,payment
ad04cbcc-b69f-4b64-ba7e-13ee51531b10,Tadeo.Alba43,Eloisa15@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/961.jpg,Yz1vD8Hx0cXGXON,35,2022-01-19T11:23:22.564Z,77647284,Personal Loan Account,385.52,invoice,696.47,deposit,667.89,invoice,133.73,deposit,868.82,deposit,599.66,withdrawal,464.20,withdrawal,520.91,withdrawal,969.27,payment,141.17,withdrawal,950.02,payment,686.41,withdrawal,613.30,payment
a296f7bf-5cc1-4954-9092-879a037007ff,Alexa.Tamayo87,Sancho42@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/593.jpg,aRt9bcnSB_iosGd,45,2022-09-23T22:41:10.604Z,28906215,Investment Account,548.64,withdrawal,918.10,deposit,123.02,payment,190.82,payment,63.97,payment,148.97,withdrawal,144.47,withdrawal,60.90,deposit,321.24,withdrawal,17.04,invoice,887.60,payment,497.93,withdrawal,215.07,deposit
36134c1c-faf4-4cea-ae7b-f07fbef79ce4,Monserrat.Delacrúz,Manuel_Melgar@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/150.jpg,aagT_mcWqDKi49U,21,2022-06-13T20:26:02.033Z,30880653,Investment Account,12.52,withdrawal,692.55,payment,159.50,invoice,635.08,deposit,117.64,invoice,125.75,withdrawal,532.84,invoice,636.61,payment,974.72,withdrawal,137.21,payment,738.94,invoice,147.94,withdrawal,135.23,invoice
2dc813e9-fc66-47af-96c3-e49d9287e63c,Marcos.Luna23,AnaMara.Daz17@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/71.jpg,9rskTGnVdOPKhkA,45,2022-07-29T06:54:21.740Z,03735670,Checking Account,383.68,withdrawal,831.58,withdrawal,8.11,invoice,212.65,payment,699.92,invoice,60.04,payment,724.62,deposit,807.36,withdrawal,951.93,invoice,512.00,invoice,73.90,withdrawal,930.86,deposit,159.71,invoice
0c6f008d-9139-4469-95da-b4356757edc6,Raquel_Anguiano,Naomi.Jaime57@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/281.jpg,_SRTOBlIgoyPrMd,41,2022-05-27T06:18:58.244Z,92261800,Home Loan Account,182.84,deposit,432.26,withdrawal,746.06,invoice,319.60,withdrawal,224.75,deposit,517.95,deposit,477.35,payment,391.66,withdrawal,622.00,withdrawal,746.98,invoice,254.25,invoice,266.82,deposit,788.28,invoice
bf9de9bc-5ebb-4922-bfed-30a0ac8ccd0f,JoséEduardo_Espinal,MaraElena.Segura@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/84.jpg,3pLnC1I_ix4HgMV,38,2021-12-26T20:06:06.873Z,94191632,Money Market Account,810.13,invoice,581.29,withdrawal,558.93,deposit,835.87,payment,762.31,deposit,233.29,withdrawal,659.26,withdrawal,323.59,deposit,137.58,invoice,647.95,withdrawal,305.42,withdrawal,932.08,payment,365.09,invoice
13533b39-de5b-4697-b4ee-b77e7a232669,Daniel_Rojas,Maradelosngeles_Perea61@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/173.jpg,9WTj0H9332dtElh,24,2022-01-04T00:05:08.721Z,48764627,Home Loan Account,542.11,payment,955.15,deposit,669.81,invoice,363.34,withdrawal,836.45,deposit,12.86,deposit,105.74,invoice,945.51,payment,919.31,withdrawal,649.94,withdrawal,613.21,invoice,41.39,withdrawal,5.63,invoice
7889edc8-ca45-4301-b3d3-681d27287e28,Uriel93,Abigail67@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/618.jpg,Y3kwhTgDkIK8JLh,19,2022-07-20T05:01:02.883Z,06208382,Checking Account,445.19,withdrawal,51.83,withdrawal,540.00,invoice,441.16,payment,46.58,deposit,110.40,withdrawal,893.50,invoice,699.81,deposit,750.05,deposit,201.60,deposit,118.17,deposit,360.52,payment,221.85,invoice
d68bd075-0e7f-47ea-9fc1-91e9a069206c,Graciela_Bonilla7,Cristobal.Urbina@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1118.jpg,FDDJRIezu4eREeV,24,2021-12-28T01:20:56.390Z,65358804,Home Loan Account,914.70,withdrawal,110.93,invoice,6.79,invoice,688.94,withdrawal,88.60,invoice,613.08,invoice,902.97,invoice,482.89,withdrawal,4.20,invoice,212.03,deposit,913.91,payment,866.29,withdrawal,378.68,withdrawal
a8f5b26f-f0f7-463e-8ae3-9e92c5639242,Renata_Arellano,Antonia.Villareal@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/988.jpg,dfTCHUGpwiEdI07,42,2022-03-03T08:49:09.365Z,97097056,Personal Loan Account,689.85,invoice,430.86,payment,535.77,withdrawal,929.49,withdrawal,328.59,withdrawal,6.22,deposit,886.33,invoice,942.04,withdrawal,141.11,payment,982.77,withdrawal,243.71,payment,412.10,withdrawal,789.48,invoice
b2008495-ac8c-4478-818b-f9c361c5fc43,Cristian_Páez,Gonzalo_Casillas@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/95.jpg,m_qKO_n_akCNBZU,45,2022-08-12T04:39:57.900Z,75461873,Investment Account,615.08,payment,710.17,withdrawal,905.84,withdrawal,508.02,withdrawal,684.22,payment,897.78,withdrawal,923.65,invoice,774.33,withdrawal,655.71,invoice,343.67,payment,648.90,payment,64.38,deposit,667.87,invoice
c8cac678-c429-442f-a5c1-ee60b58f8208,Natalia_Saucedo,Sergio_Arredondo@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/50.jpg,q7UeUsquiwXMEWN,22,2022-04-08T02:49:22.724Z,23202524,Savings Account,696.43,invoice,728.83,payment,631.46,invoice,109.08,invoice,649.64,invoice,615.54,payment,906.85,payment,464.33,deposit,618.34,withdrawal,843.32,withdrawal,866.01,payment,114.49,payment,597.69,invoice
9645cb5d-5415-43db-a73c-225b926764ba,Juan.Ponce,MaraJos41@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/898.jpg,Z17_V0qKP6rl6Nz,27,2021-10-29T18:13:21.521Z,73858870,Investment Account,150.76,payment,513.28,payment,170.82,deposit,337.87,payment,58.42,payment,116.22,payment,386.26,payment,409.96,invoice,542.62,withdrawal,220.76,payment,315.83,invoice,778.64,deposit,618.44,payment
8f5c897f-e92f-4691-affd-94002b51eb69,Zoe_Bustamante,Brayan.Bez@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/795.jpg,84rBWmB0TmAK6qT,29,2022-06-20T20:20:11.402Z,15450198,Auto Loan Account,456.01,deposit,38.61,invoice,489.26,deposit,974.12,payment,750.29,deposit,473.58,deposit,263.56,withdrawal,271.11,withdrawal,352.60,payment,277.61,payment,690.82,deposit,414.24,deposit,149.43,deposit
2e43f241-d9cf-493c-9b99-bf25b5bfaad0,Adán.Benavídez26,Arturo_Pacheco37@nearbpo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/455.jpg,sMPiDuPHcyoZ9vo,29,2022-05-05T06:24:06.965Z,21773812,Savings Account,352.73,withdrawal,323.70,invoice,896.08,invoice,424.25,withdrawal,786.05,deposit,330.72,payment,682.79,deposit,928.77,deposit,14.95,payment,930.11,deposit,183.98,invoice,953.86,payment,507.84,invoice
55b75710-e69a-4dbd-a38f-3ff85e547115,Naomi44,Salvador18@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/14.jpg,80LRIpacKDYClKz,25,2022-01-23T12:00:43.053Z,60307683,Personal Loan Account,944.28,withdrawal,341.26,deposit,209.03,payment,486.39,payment,112.42,withdrawal,26.97,deposit,228.62,deposit,912.02,payment,259.84,deposit,366.70,deposit,883.52,withdrawal,837.27,invoice,964.36,withdrawal
fd1689b7-8665-4584-8d44-6c96792ffd6e,Alfredo_Bétancourt,Ramiro_Leiva59@corpfolder.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/531.jpg,kQfb3dnu7Oi5Mqj,23,2022-05-09T22:09:47.824Z,86166901,Savings Account,111.18,payment,341.72,withdrawal,441.63,deposit,994.68,deposit,968.90,deposit,767.55,invoice,200.79,withdrawal,154.92,invoice,611.74,payment,396.92,invoice,477.24,invoice,586.10,deposit,622.08,invoice
e6612992-b6ec-4213-8c01-a9dcadc1857b,Clara_Murillo61,Andrs6@yahoo.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/333.jpg,v4H5VfWi95KqO3Y,29,2022-04-06T22:01:49.802Z,85817448,Auto Loan Account,382.71,deposit,310.07,payment,89.57,deposit,125.32,withdrawal,995.39,payment,384.15,payment,16.72,invoice,565.73,payment,167.14,deposit,608.13,invoice,561.03,payment,24.55,payment,263.97,withdrawal
00154b89-216a-44b1-afe2-aa57bd4d0eb6,Gerardo.Solís,Yamileth6@hotmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/132.jpg,WQpQ1K7bIajnM3A,20,2021-10-24T21:51:08.305Z,09317142,Home Loan Account,476.17,payment,50.85,withdrawal,248.80,payment,376.87,invoice,843.19,deposit,515.63,invoice,279.84,deposit,519.35,invoice,965.35,invoice,597.47,deposit,977.52,deposit,808.41,withdrawal,837.47,withdrawal
86edea2f-2df1-4bae-9797-043387f083d3,Tadeo_Cortez,Sal.Aguilera@gmail.com,https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/350.jpg,8mzzhI_5Pq8RtVf,19,2021-12-16T00:53:02.626Z,38028644,Savings Account,609.64,payment,348.24,payment,449.52,deposit,948.30,payment,136.20,withdrawal,834.93,payment,327.04,invoice,455.50,payment,380.93,deposit,366.61,payment,975.77,invoice,995.74,withdrawal,123.77,payment
